Date,Open,High,Low,Close,Adj Close,Volume
2014-12-17,103.269997,104.489998,102.699997,104.070000,83.942078,10207600
2014-12-18,105.620003,106.820000,104.739998,106.809998,86.152130,11756800
2014-12-19,106.629997,107.389999,105.500000,105.550003,85.135841,19154400
2014-12-22,105.690002,106.830002,105.669998,106.739998,86.095673,8124500
2014-12-23,106.660004,106.910004,103.919998,104.279999,84.111458,10171700
2014-12-24,104.379997,105.330002,104.379997,104.589996,84.361504,3415100
2014-12-26,105.070000,105.690002,104.690002,105.059998,84.740585,2951000
2014-12-29,104.639999,105.690002,104.610001,105.330002,84.958389,4273400
2014-12-30,105.419998,105.800003,105.059998,105.360001,84.982582,4371700
2014-12-31,105.610001,106.110001,104.540001,104.570000,84.345398,6202100
2015-01-02,105.050003,105.550003,104.129997,104.519997,84.305061,5753600
2015-01-05,104.480003,104.730003,103.680000,103.790001,83.716248,8079300
2015-01-06,104.339996,104.989998,102.940002,103.279999,83.304863,7428000
2015-01-07,103.910004,105.830002,103.809998,105.559998,85.143936,7931700
2015-01-08,106.059998,106.489998,105.750000,106.389999,85.813362,9916000
2015-01-09,106.500000,106.500000,104.750000,104.940002,84.643829,7364800
2015-01-12,105.169998,105.820000,104.300003,104.580002,84.353447,6839000
2015-01-13,105.440002,106.330002,104.239998,104.760002,84.498634,10151100
2015-01-14,103.860001,104.430000,103.510002,104.000000,83.885635,8887700
2015-01-15,102.970001,103.930000,101.949997,102.489998,82.667641,10834800
2015-01-16,102.059998,104.620003,102.000000,104.040001,83.917870,14092300
2015-01-20,101.550003,102.050003,100.260002,101.290001,81.699745,20460000
2015-01-21,100.559998,102.099998,100.400002,101.900002,82.191750,11702900
2015-01-22,102.389999,103.830002,101.570000,103.760002,83.692039,9036600
2015-01-23,102.940002,102.970001,101.940002,102.199997,82.433754,10126000
2015-01-26,101.800003,102.449997,101.209999,102.260002,82.482147,8962800
2015-01-27,101.830002,102.769997,100.930000,102.089996,82.345016,10160500
2015-01-28,102.480003,102.930000,101.440002,101.480003,81.852989,9053200
2015-01-29,101.510002,102.459999,100.669998,102.379997,82.578926,7569300
2015-01-30,101.580002,102.000000,100.089996,100.139999,80.772171,10676300
2015-02-02,100.489998,100.849998,99.379997,100.830002,81.328735,8990700
2015-02-03,101.400002,102.559998,101.120003,102.459999,82.643471,10005200
2015-02-04,102.120003,102.449997,101.019997,101.360001,81.756195,9514100
2015-02-05,101.570000,102.559998,101.459999,102.459999,82.643471,6642200
2015-02-06,102.110001,102.449997,100.830002,101.099998,81.546509,9215700
2015-02-09,101.059998,101.059998,99.099998,99.779999,80.481773,9851700
2015-02-10,100.190002,100.699997,99.430000,100.349998,80.941574,12275500
2015-02-11,100.459999,100.790001,99.949997,100.379997,80.965744,8177000
2015-02-12,100.500000,100.540001,97.150002,98.440002,79.400970,25835200
2015-02-13,98.440002,99.669998,98.330002,99.620003,80.352753,11153600
2015-02-17,99.389999,100.480003,99.120003,100.440002,81.014160,8627100
2015-02-18,100.699997,100.940002,99.379997,99.959999,80.626976,7878200
2015-02-19,99.949997,100.839996,99.610001,100.699997,81.223854,10028200
2015-02-20,100.180000,100.370003,99.110001,100.260002,81.435051,10085700
2015-02-23,100.739998,100.769997,99.800003,100.180000,81.370056,6878200
2015-02-24,100.250000,101.050003,100.000000,100.699997,81.792419,6587200
2015-02-25,100.940002,101.290001,100.160004,101.209999,82.206703,9684000
2015-02-26,101.379997,103.180000,101.220001,102.800003,83.498154,11437900
2015-02-27,103.040001,103.330002,102.480003,102.510002,83.262581,8500000
2015-03-02,102.510002,103.410004,102.510002,103.220001,83.839272,7277600
2015-03-03,103.099998,103.099998,101.809998,102.339996,83.124481,6419700
2015-03-04,102.120003,102.120003,101.169998,101.650002,82.564049,8665500
2015-03-05,102.070000,103.209999,102.000000,102.519997,83.270706,8042300
2015-03-06,102.089996,102.430000,99.879997,100.110001,81.313202,9287600
2015-03-09,100.199997,100.919998,99.760002,100.660004,81.759941,5701100
2015-03-10,99.989998,100.440002,99.510002,99.529999,80.842110,8735700
2015-03-11,99.830002,99.830002,98.220001,98.320000,79.859299,9138100
2015-03-12,98.959999,100.239998,98.830002,99.830002,81.085793,8318000
2015-03-13,99.849998,100.050003,98.639999,99.209999,80.582176,7821800
2015-03-16,99.739998,101.070000,99.739998,101.059998,82.084839,7726500
2015-03-17,100.110001,100.519997,99.410004,99.889999,81.134521,7301500
2015-03-18,99.889999,101.739998,99.129997,101.459999,82.409714,7972500
2015-03-19,101.040001,101.959999,100.910004,101.690002,82.596535,6863100
2015-03-20,101.870003,102.900002,101.760002,102.400002,83.173256,12433800
2015-03-23,102.470001,103.349998,102.230003,102.980003,83.644356,9016000
2015-03-24,102.830002,103.230003,101.930000,101.959999,82.815849,8390700
2015-03-25,101.849998,102.500000,100.339996,100.339996,81.500031,8444100
2015-03-26,99.949997,100.809998,99.559998,100.139999,81.337563,9972400
2015-03-27,100.279999,100.949997,100.150002,100.339996,81.500031,5847400
2015-03-30,101.239998,101.860001,100.760002,101.550003,82.482849,6061200
2015-03-31,100.970001,101.489998,100.589996,100.599998,81.711212,8028000
2015-04-01,100.459999,100.459999,98.610001,99.150002,80.533447,11368100
2015-04-02,99.440002,99.989998,98.889999,99.639999,80.931450,6097100
2015-04-06,98.839996,99.559998,98.040001,99.160004,80.541580,9697600
2015-04-07,99.550003,100.870003,99.430000,100.099998,81.305107,7900300
2015-04-08,99.839996,100.449997,99.599998,100.160004,81.353836,7354100
2015-04-09,100.570000,101.650002,100.330002,101.330002,82.304138,8073900
2015-04-10,101.330002,102.139999,100.930000,102.059998,82.897072,6786500
2015-04-13,101.540001,101.980003,100.550003,100.550003,81.670609,10753500
2015-04-14,101.050003,101.459999,100.190002,100.519997,81.646225,9322200
2015-04-15,100.540001,101.239998,100.330002,100.599998,81.711212,8237100
2015-04-16,100.269997,100.320000,99.769997,99.790001,81.053276,7324800
2015-04-17,99.370003,99.849998,99.110001,99.580002,80.882721,11084200
2015-04-20,100.260002,100.879997,100.050003,100.209999,81.394432,6668500
2015-04-21,100.660004,100.989998,100.160004,100.300003,81.467529,6532700
2015-04-22,100.629997,100.800003,99.959999,100.430000,81.573128,4763900
2015-04-23,100.500000,100.820000,99.910004,100.459999,81.597488,7351500
2015-04-24,100.110001,101.529999,100.000000,101.080002,82.101089,6566900
2015-04-27,101.160004,101.599998,100.470001,100.580002,81.694954,9113900
2015-04-28,100.449997,100.949997,99.309998,100.739998,81.824921,7484600
2015-04-29,100.510002,100.610001,99.900002,100.389999,81.540627,8926200
2015-04-30,100.070000,100.150002,98.769997,99.199997,80.574081,10170600
2015-05-01,99.620003,100.389999,99.620003,100.129997,81.329437,6255000
2015-05-04,100.330002,100.550003,100.160004,100.349998,81.508156,5532400
2015-05-05,100.129997,100.290001,99.290001,99.500000,80.817749,8828000
2015-05-06,99.620003,99.870003,98.660004,99.169998,80.549698,8030800
2015-05-07,98.940002,100.000000,98.910004,99.660004,80.947708,6401600
2015-05-08,100.480003,101.669998,100.440002,101.470001,82.417839,7508600
2015-05-11,101.320000,101.660004,101.010002,101.029999,82.060478,5698900
2015-05-12,100.879997,101.050003,100.279999,100.470001,81.605606,6903100
2015-05-13,100.680000,101.129997,100.470001,100.550003,81.670609,5826800
2015-05-14,100.970001,101.870003,100.949997,101.830002,82.710266,5454000
2015-05-15,101.980003,102.320000,101.669998,102.300003,83.092018,6023500
2015-05-18,102.370003,104.339996,102.320000,103.419998,84.001709,10479600
2015-05-19,103.660004,104.120003,103.260002,103.959999,84.440323,7724100
2015-05-20,104.419998,104.480003,103.309998,103.599998,84.147919,7146500
2015-05-21,102.910004,103.300003,102.339996,102.419998,83.796120,6875600
2015-05-22,102.269997,102.410004,101.330002,101.349998,82.920692,6216600
2015-05-26,101.230003,101.550003,100.580002,100.820000,82.487053,7918900
2015-05-27,101.010002,101.410004,100.800003,101.129997,82.740677,9297900
2015-05-28,101.010002,101.699997,100.809998,101.150002,82.757042,5700100
2015-05-29,101.550003,101.620003,99.830002,100.139999,81.930710,9957800
2015-06-01,100.279999,100.599998,99.720001,100.040001,81.848877,7298100
2015-06-02,99.919998,100.239998,99.099998,99.980003,81.799797,8312400
2015-06-03,100.320000,100.430000,99.839996,100.089996,81.889793,5375200
2015-06-04,99.940002,100.470001,99.059998,99.230003,81.186188,8057900
2015-06-05,98.989998,99.050003,98.199997,98.589996,80.662560,7557300
2015-06-08,98.599998,98.980003,97.959999,97.959999,80.147118,7054600
2015-06-09,98.440002,98.540001,97.800003,98.209999,80.351654,7844300
2015-06-10,98.480003,99.550003,98.199997,98.879997,80.899811,10025100
2015-06-11,99.199997,99.800003,98.830002,99.239998,81.194374,6175200
2015-06-12,98.879997,99.230003,98.120003,98.349998,80.466187,8717200
2015-06-15,97.750000,97.870003,97.010002,97.489998,79.762573,6833500
2015-06-16,97.500000,98.489998,97.099998,98.360001,80.474388,6049500
2015-06-17,98.379997,99.120003,98.150002,98.730003,80.777092,6155800
2015-06-18,98.860001,100.550003,98.709999,100.360001,82.110695,8815800
2015-06-19,99.879997,100.199997,99.779999,99.860001,81.701630,11653600
2015-06-22,100.599998,100.839996,99.989998,100.089996,81.889793,5055900
2015-06-23,100.099998,100.360001,99.480003,99.779999,81.636154,6046600
2015-06-24,99.510002,99.809998,99.070000,99.330002,81.267998,7254700
2015-06-25,99.500000,99.980003,99.110001,99.120003,81.096161,6581100
2015-06-26,99.430000,100.129997,99.250000,99.639999,81.521629,9041100
2015-06-29,98.980003,99.349998,97.620003,97.680000,79.918030,11150900
2015-06-30,98.430000,98.449997,97.300003,97.459999,79.738022,8967900
2015-07-01,98.300003,98.680000,97.639999,98.470001,80.564384,6726700
2015-07-02,98.849998,99.019997,98.320000,98.440002,80.539833,6091900
2015-07-06,97.709999,98.500000,96.639999,98.199997,80.343475,6817800
2015-07-07,98.629997,98.980003,97.519997,98.919998,80.932541,7122600
2015-07-08,98.419998,98.589996,97.690002,97.769997,79.991646,6845500
2015-07-09,99.050003,99.540001,98.400002,98.400002,80.507095,7316400
2015-07-10,99.779999,99.889999,99.089996,99.529999,81.431633,6969300
2015-07-13,100.050003,100.480003,99.870003,100.269997,82.037064,6986300
2015-07-14,99.260002,99.879997,98.550003,99.779999,81.636154,9890600
2015-07-15,99.760002,100.940002,99.629997,100.419998,82.159782,7990300
2015-07-16,100.949997,101.360001,100.779999,101.110001,82.724342,5775000
2015-07-17,100.889999,100.910004,99.959999,100.080002,81.881630,8054200
2015-07-20,100.500000,100.650002,100.099998,100.370003,82.118881,5016200
2015-07-21,100.599998,100.809998,100.070000,100.339996,82.094360,5891600
2015-07-22,100.410004,100.709999,99.730003,100.180000,81.963417,6721900
2015-07-23,100.500000,100.599998,100.000000,100.199997,81.979790,5016100
2015-07-24,99.750000,99.949997,99.050003,99.150002,81.120735,6524200
2015-07-27,98.970001,98.989998,97.919998,98.279999,80.408943,8734000
2015-07-28,98.889999,99.230003,98.419998,99.019997,81.014374,7757500
2015-07-29,99.260002,100.050003,99.050003,99.730003,81.595253,7853500
2015-07-30,99.800003,100.000000,99.379997,99.839996,81.685257,5517400
2015-07-31,100.339996,100.980003,99.959999,100.209999,81.987976,6216800
2015-08-03,100.000000,100.209999,99.230003,100.019997,81.832520,6172500
2015-08-04,100.410004,100.500000,99.650002,99.800003,81.652527,6005300
2015-08-05,100.570000,101.000000,100.349998,100.519997,82.241608,4571300
2015-08-06,100.489998,100.599998,99.010002,99.070000,81.055275,6988000
2015-08-07,99.019997,99.070000,98.160004,98.849998,80.875275,6027900
2015-08-10,99.570000,100.059998,99.449997,99.790001,81.644348,6133500
2015-08-11,99.050003,99.339996,98.769997,99.010002,81.006180,6682600
2015-08-12,98.400002,98.730003,97.410004,98.709999,80.760750,7462400
2015-08-13,98.739998,98.980003,98.150002,98.480003,80.572548,5048000
2015-08-14,98.330002,98.830002,97.870003,98.809998,80.842529,5177300
2015-08-17,98.440002,99.879997,98.059998,99.870003,81.709808,6901800
2015-08-18,99.239998,99.680000,99.019997,99.370003,81.300720,7618800
2015-08-19,99.180000,99.989998,98.779999,99.309998,81.251640,7642400
2015-08-20,98.949997,100.120003,98.790001,98.790001,80.826202,10620400
2015-08-21,97.220001,98.519997,95.510002,95.559998,78.781616,16141500
2015-08-24,91.080002,95.209999,81.790001,92.820000,76.522713,25636300
2015-08-25,95.690002,95.699997,90.400002,90.730003,74.799683,15671100
2015-08-26,92.910004,95.220001,91.459999,95.110001,78.410629,14738300
2015-08-27,96.099998,96.400002,94.349998,96.220001,79.325737,11131200
2015-08-28,95.930000,96.290001,94.379997,95.169998,78.460098,9200300
2015-08-31,94.879997,95.169998,93.580002,93.980003,77.479042,9083500
2015-09-01,92.290001,92.889999,91.459999,92.089996,75.920883,14593500
2015-09-02,93.169998,93.470001,92.500000,93.349998,76.959663,11517400
2015-09-03,93.660004,94.089996,92.260002,92.639999,76.374306,9027200
2015-09-04,91.580002,91.879997,90.570000,91.309998,75.277832,10996800
2015-09-08,93.089996,93.980003,92.510002,93.940002,77.446068,11394100
2015-09-09,94.989998,95.160004,92.029999,92.220001,76.028053,7384500
2015-09-10,92.110001,93.480003,91.620003,92.720001,76.440262,8359500
2015-09-11,92.440002,93.000000,91.800003,92.930000,76.613403,7381300
2015-09-14,92.900002,93.910004,92.510002,93.320000,76.934906,7948700
2015-09-15,93.790001,94.750000,93.190002,94.400002,77.825302,7030700
2015-09-16,94.489998,94.820000,93.820000,94.610001,77.998436,5630400
2015-09-17,94.529999,96.190002,94.320000,94.839996,78.188026,8258000
2015-09-18,94.080002,94.720001,93.250000,93.389999,76.992622,14211100
2015-09-21,93.870003,94.599998,92.370003,93.129997,76.778297,7053700
2015-09-22,92.260002,93.440002,91.879997,93.239998,76.868965,10618700
2015-09-23,93.209999,93.699997,92.559998,92.989998,76.662865,5609300
2015-09-24,92.519997,92.940002,91.779999,92.480003,76.242424,7407600
2015-09-25,92.930000,93.129997,90.760002,91.000000,75.022247,10794400
2015-09-28,90.699997,92.070000,89.900002,91.370003,75.327309,14332800
2015-09-29,92.239998,93.839996,91.830002,93.040001,76.704079,11520000
2015-09-30,94.129997,94.470001,92.589996,93.349998,76.959663,10970100
2015-10-01,93.430000,93.849998,91.760002,93.169998,76.811256,9675900
2015-10-02,92.139999,93.970001,91.839996,93.930000,77.437813,8368100
2015-10-05,94.190002,94.820000,94.080002,94.760002,78.122078,9419200
2015-10-06,94.519997,94.660004,92.580002,93.419998,77.017365,8365200
2015-10-07,94.260002,95.419998,93.440002,94.980003,78.303452,9397300
2015-10-08,94.709999,95.199997,93.809998,95.080002,78.385910,7090700
2015-10-09,95.139999,95.959999,94.779999,95.370003,78.624977,8259700
2015-10-12,95.070000,96.470001,94.980003,95.989998,79.136116,8957900
2015-10-13,94.790001,96.230003,94.309998,95.449997,78.690941,12761900
2015-10-14,95.209999,95.959999,94.120003,94.529999,77.932465,8881900
2015-10-15,95.000000,97.349998,94.860001,97.150002,80.092468,9561900
2015-10-16,97.870003,98.309998,97.400002,98.239998,80.991058,9495300
2015-10-19,98.050003,98.199997,97.309998,97.940002,80.743759,8725400
2015-10-20,97.949997,98.250000,97.309998,97.589996,80.455193,6041800
2015-10-21,97.639999,98.220001,97.070000,97.629997,80.488174,7059800
2015-10-22,97.849998,99.809998,97.129997,99.529999,82.054550,9887900
2015-10-23,99.879997,100.879997,99.529999,100.309998,82.697609,9178900
2015-10-26,100.050003,100.279999,99.489998,99.940002,82.392578,7561600
2015-10-27,99.919998,100.900002,99.699997,100.190002,82.598679,8883200
2015-10-28,100.449997,100.480003,99.500000,100.480003,82.837784,7256300
2015-10-29,100.470001,101.529999,100.120003,101.370003,83.571510,6340700
2015-10-30,101.529999,102.120003,101.010002,101.029999,83.291199,10520300
2015-11-02,101.180000,102.339996,100.839996,102.169998,84.231041,6297900
2015-11-03,101.839996,102.300003,101.110001,101.959999,84.057907,6229200
2015-11-04,101.900002,102.389999,101.690002,101.940002,84.041443,5592300
2015-11-05,102.250000,102.489998,101.419998,102.330002,84.362961,6545600
2015-11-06,101.570000,101.919998,100.860001,101.919998,84.024940,6221100
2015-11-09,101.389999,101.589996,100.550003,100.839996,83.134544,6625900
2015-11-10,101.000000,101.760002,100.680000,101.449997,83.637459,5114200
2015-11-11,101.779999,102.360001,101.500000,101.860001,83.975456,6284700
2015-11-12,101.139999,101.610001,100.220001,100.269997,82.664642,6918700
2015-11-13,100.040001,100.940002,99.739998,99.879997,82.343102,8517500
2015-11-16,100.379997,101.290001,100.040001,101.220001,83.447845,5755800
2015-11-17,100.379997,101.709999,100.379997,101.500000,83.678680,5124000
2015-11-18,101.529999,102.800003,101.309998,102.669998,84.643250,7148400
2015-11-19,102.660004,102.680000,102.059998,102.489998,84.494865,5164500
2015-11-20,102.489998,102.800003,102.199997,102.480003,85.109428,7671500
2015-11-23,102.389999,103.000000,102.190002,102.769997,85.350266,6730600
2015-11-24,101.809998,102.790001,101.809998,102.040001,84.744011,7492400
2015-11-25,102.169998,102.330002,101.959999,101.959999,84.677559,5400800
2015-11-27,102.279999,102.620003,101.790001,102.370003,85.018066,2353800
2015-11-30,102.480003,102.480003,101.239998,101.239998,84.079597,8983700
2015-12-01,101.730003,102.489998,101.120003,102.360001,85.009758,7545700
2015-12-02,102.500000,102.930000,101.989998,102.050003,84.752304,6623500
2015-12-03,102.269997,102.370003,100.309998,100.790001,83.705879,12008700
2015-12-04,101.400002,103.000000,101.279999,102.949997,85.499763,7845400
2015-12-07,102.610001,103.489998,102.599998,103.320000,85.807045,7262900
2015-12-08,102.980003,103.239998,101.910004,102.419998,85.059601,8005400
2015-12-09,102.139999,103.339996,101.669998,102.150002,84.835365,7947000
2015-12-10,102.300003,103.339996,101.800003,102.639999,85.242310,6479300
2015-12-11,102.370003,102.370003,101.430000,101.680000,84.445038,7796500
2015-12-14,101.650002,102.290001,100.779999,102.150002,84.835365,10641500
2015-12-15,102.650002,104.690002,102.650002,104.129997,86.479759,9283200
2015-12-16,104.639999,105.489998,103.519997,105.250000,87.409904,8178800
2015-12-17,105.160004,105.260002,103.629997,103.639999,86.072800,8740800
2015-12-18,103.080002,103.080002,101.949997,101.949997,84.669266,14966000
2015-12-21,102.339996,102.919998,100.849998,101.580002,84.361961,8321900
2015-12-22,101.910004,102.879997,101.150002,102.709999,85.300423,5581600
2015-12-23,103.110001,103.669998,102.739998,103.489998,85.948235,5531700
2015-12-24,103.120003,103.910004,103.010002,103.720001,86.139259,2546300
2015-12-28,103.180000,103.470001,102.930000,103.220001,85.723991,4063000
2015-12-29,103.339996,104.190002,103.339996,104.029999,86.396690,4230000
2015-12-30,104.110001,104.339996,103.529999,103.779999,86.189049,3847800
2015-12-31,103.370003,103.620003,102.690002,102.720001,85.308739,4592600
2016-01-04,101.709999,101.809998,99.449997,100.480003,83.448441,12722800
2016-01-05,100.580002,101.440002,100.570000,100.900002,83.797256,6467200
2016-01-06,99.820000,100.970001,99.599998,100.389999,83.373688,7733800
2016-01-07,99.309998,100.089996,98.879997,99.220001,82.401993,9433100
2016-01-08,99.879997,99.940002,97.849998,98.160004,81.521690,9766700
2016-01-11,98.239998,98.629997,96.080002,97.570000,81.031677,8151400
2016-01-12,97.989998,98.629997,97.239998,98.239998,81.588104,6745000
2016-01-13,98.489998,98.980003,96.839996,97.019997,80.574898,8290700
2016-01-14,97.099998,99.470001,97.000000,98.889999,82.127937,10164300
2016-01-15,96.370003,98.000000,96.250000,97.000000,80.558304,12662200
2016-01-19,97.930000,98.410004,96.900002,97.500000,80.973549,12457800
2016-01-20,96.110001,97.279999,94.529999,95.750000,79.520187,12685200
2016-01-21,95.769997,96.639999,94.279999,95.940002,79.677956,11266400
2016-01-22,97.019997,97.089996,95.949997,96.750000,80.350655,8380000
2016-01-25,96.720001,97.690002,96.040001,96.400002,80.059998,9350200
2016-01-26,97.260002,101.339996,97.139999,101.180000,84.029800,17266600
2016-01-27,100.489998,103.379997,100.489998,102.160004,84.843681,19330500
2016-01-28,102.500000,103.040001,101.849998,102.269997,84.935036,12789500
2016-01-29,102.889999,104.750000,102.629997,104.440002,86.737206,15614600
2016-02-01,103.610001,104.790001,103.220001,104.370003,86.679054,9803700
2016-02-02,103.300003,104.260002,103.000000,103.410004,85.881798,10616300
2016-02-03,103.650002,104.379997,102.010002,104.139999,86.488045,10168600
2016-02-04,103.610001,104.089996,102.730003,103.900002,86.288712,10389000
2016-02-05,102.660004,102.769997,99.779999,100.540001,83.498253,15522200
2016-02-08,100.309998,103.510002,100.220001,102.000000,84.710785,14323800
2016-02-09,101.309998,102.239998,100.970001,101.970001,84.685898,10044500
2016-02-10,102.050003,102.910004,101.370003,101.730003,84.486549,9833100
2016-02-11,100.459999,102.019997,99.980003,101.699997,84.461639,12465800
2016-02-12,101.820000,101.980003,100.720001,101.820000,84.561317,9035000
2016-02-16,102.370003,103.050003,101.650002,102.320000,84.976555,10452800
2016-02-17,102.750000,103.239998,102.230003,102.500000,85.126022,8904000
2016-02-18,102.830002,104.680000,102.500000,104.239998,86.571121,10744600
2016-02-19,103.580002,104.680000,103.379997,104.160004,87.131584,9343300
2016-02-22,104.160004,104.750000,104.050003,104.750000,87.625099,6947000
2016-02-23,104.650002,104.790001,103.959999,104.080002,87.064651,6629200
2016-02-24,103.339996,105.080002,102.970001,104.959999,87.800789,9076100
2016-02-25,104.949997,106.389999,104.769997,106.379997,88.988625,8092500
2016-02-26,106.820000,106.919998,105.419998,105.779999,88.486717,9049400
2016-02-29,105.279999,106.199997,105.040001,105.209999,88.009926,10111100
2016-03-01,105.900002,107.239998,105.440002,107.220001,89.691307,8298500
2016-03-02,106.910004,107.410004,106.430000,107.040001,89.540733,9767000
2016-03-03,106.820000,107.000000,105.629997,106.650002,89.214508,6927200
2016-03-04,106.510002,106.980003,106.070000,106.500000,89.089020,6715700
2016-03-07,106.000000,106.919998,105.489998,106.739998,89.289772,6973500
2016-03-08,106.519997,106.769997,105.970001,106.220001,88.854797,7632900
2016-03-09,106.839996,107.019997,106.089996,106.839996,89.373428,7564200
2016-03-10,106.989998,107.480003,106.070000,107.139999,89.624367,10474700
2016-03-11,107.500000,107.989998,107.209999,107.709999,90.101196,7763800
2016-03-14,107.919998,108.300003,107.309998,107.660004,90.059364,7242800
2016-03-15,107.620003,108.349998,106.760002,107.760002,90.143036,8476600
2016-03-16,107.730003,107.779999,106.879997,107.410004,89.850258,7065100
2016-03-17,107.470001,107.599998,106.449997,106.739998,89.289772,8571100
2016-03-18,106.989998,107.839996,106.360001,107.500000,89.925514,14758300
2016-03-21,107.410004,107.750000,106.550003,107.279999,89.741501,7674700
2016-03-22,107.279999,107.629997,107.050003,107.379997,89.825157,7821700
2016-03-23,107.290001,108.830002,107.199997,108.500000,90.762039,8191300
2016-03-24,108.220001,108.610001,107.750000,108.309998,90.603111,6284500
2016-03-28,108.410004,108.900002,108.059998,108.230003,90.536179,4738100
2016-03-29,108.300003,109.250000,107.739998,109.139999,91.297409,6612800
2016-03-30,109.449997,109.559998,108.930000,108.980003,91.163597,5248200
2016-03-31,108.860001,108.980003,108.040001,108.199997,90.511086,8167700
2016-04-01,108.000000,109.290001,107.690002,109.190002,91.339249,9043200
2016-04-04,108.820000,109.099998,108.260002,108.589996,90.837334,10668900
2016-04-05,108.230003,109.839996,108.010002,108.949997,91.138504,7939000
2016-04-06,108.720001,109.500000,107.879997,109.419998,91.531631,6828700
2016-04-07,109.000000,109.620003,108.629997,109.269997,91.406166,7822900
2016-04-08,109.370003,109.639999,108.760002,109.099998,91.263947,6301600
2016-04-11,109.150002,109.620003,108.650002,108.970001,91.155228,6823900
2016-04-12,109.000000,110.239998,108.750000,109.599998,91.682220,8412300
2016-04-13,110.000000,110.349998,109.309998,109.870003,91.908073,5758300
2016-04-14,110.000000,110.290001,109.449997,109.839996,91.882965,4457100
2016-04-15,110.070000,110.400002,109.500000,110.180000,92.167397,10057900
2016-04-18,110.000000,111.099998,109.669998,110.930000,92.794792,7772500
2016-04-19,111.650002,113.949997,111.480003,112.680000,94.258690,10526400
2016-04-20,113.190002,114.190002,113.050003,113.580002,95.011559,8213400
2016-04-21,113.309998,113.730003,112.769997,113.570000,95.003204,7884500
2016-04-22,113.430000,113.750000,112.830002,113.320000,94.794067,7508700
2016-04-25,113.309998,113.550003,112.480003,113.510002,94.953003,6139900
2016-04-26,113.449997,113.559998,112.650002,112.910004,94.451088,5853600
2016-04-27,112.959999,113.199997,112.459999,112.769997,94.333984,5759300
2016-04-28,112.099998,112.709999,111.639999,112.480003,94.091377,6640000
2016-04-29,112.059998,112.220001,111.510002,112.080002,93.756783,7774500
2016-05-02,112.220001,112.790001,111.930000,112.750000,94.317253,5178800
2016-05-03,112.559998,113.099998,112.120003,112.690002,94.267052,7554500
2016-05-04,112.040001,112.540001,111.699997,112.220001,93.873886,5214600
2016-05-05,112.080002,113.099998,112.040001,112.879997,94.425980,5404300
2016-05-06,112.580002,113.050003,112.279999,112.739998,94.308876,6099900
2016-05-09,112.980003,113.989998,112.730003,113.720001,95.128677,6512700
2016-05-10,114.000000,115.000000,113.919998,114.669998,95.923355,8356400
2016-05-11,114.570000,114.760002,114.309998,114.370003,95.672394,6680700
2016-05-12,114.500000,114.760002,113.540001,114.230003,95.555305,7156300
2016-05-13,113.900002,114.089996,113.360001,113.559998,94.994827,6779900
2016-05-16,113.389999,114.629997,113.309998,114.440002,95.730957,6222900
2016-05-17,114.540001,114.559998,113.239998,113.830002,95.220680,9233900
2016-05-18,113.610001,114.029999,112.879997,113.589996,95.019913,8267900
2016-05-19,112.989998,113.040001,112.199997,112.849998,94.400887,8232200
2016-05-20,112.199997,112.919998,111.760002,112.639999,94.897957,7435200
2016-05-23,112.769997,112.820000,112.040001,112.160004,94.493591,6462300
2016-05-24,112.519997,113.500000,112.519997,112.690002,94.940079,6125300
2016-05-25,113.180000,113.730003,112.849998,113.349998,95.496132,5453800
2016-05-26,113.110001,113.320000,112.849998,112.900002,95.116997,3973600
2016-05-27,113.040001,113.339996,112.690002,113.059998,95.251823,4647000
2016-05-31,113.260002,113.629997,112.320000,112.690002,94.940079,10104700
2016-06-01,112.690002,113.059998,112.070000,112.779999,95.015923,4748900
2016-06-02,112.870003,114.650002,112.860001,114.489998,96.456566,7310800
2016-06-03,114.470001,115.389999,114.120003,114.760002,96.684044,6881700
2016-06-06,114.970001,116.000000,114.930000,115.769997,97.534950,6349400
2016-06-07,116.010002,116.230003,115.449997,115.730003,97.501251,6417400
2016-06-08,115.519997,115.949997,115.410004,115.800003,97.560234,5863800
2016-06-09,115.779999,117.190002,115.610001,117.000000,98.571220,7375500
2016-06-10,116.739998,117.230003,116.360001,117.010002,98.579636,6067400
2016-06-13,117.129997,117.639999,116.790001,116.790001,98.394295,7940900
2016-06-14,116.449997,117.180000,116.300003,117.120003,98.672333,6378400
2016-06-15,117.639999,117.739998,116.339996,116.410004,98.074142,6371400
2016-06-16,115.690002,116.889999,115.220001,116.639999,98.267899,6664300
2016-06-17,116.620003,116.669998,115.010002,115.480003,97.290657,10702200
2016-06-20,116.599998,117.139999,116.430000,116.540001,98.183670,5588200
2016-06-21,116.989998,117.150002,116.180000,116.180000,97.880379,5493500
2016-06-22,116.540001,117.209999,116.309998,116.459999,98.116272,5833800
2016-06-23,117.199997,117.379997,116.680000,117.379997,98.891350,6775900
2016-06-24,115.070000,117.120003,115.000000,115.629997,97.417015,13939500
2016-06-27,115.000000,116.639999,115.000000,116.550003,98.192108,10877400
2016-06-28,117.169998,118.370003,116.550003,118.230003,99.607506,10089600
2016-06-29,118.839996,119.410004,118.099998,119.330002,100.534241,8341500
2016-06-30,119.180000,121.410004,119.160004,121.300003,102.193932,11559900
2016-07-01,121.300003,121.540001,120.790001,121.290001,102.185493,7051400
